run_id,date,portfolio_real_value,benchmark1_name,benchmark1_real_value,benchmark2_name,benchmark2_real_value,portfolio_daily_return,benchmark1_daily_return,benchmark2_daily_return,portfolio_accum_return,benchmark1_accum_return,benchmark2_accum_return,portfolio_composition
20260409-200414,2018-02-16,9767.921348531107,^BVSP,84525.0,,,0.001302775384597622,0.0027760970922161565,0.0,3979.788109660228,1781.3112473920498,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.6430000066757202}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.5}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 20.719999313354492}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 19.420000076293945}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 46.029998779296875}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.869999885559082}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 19.71749496459961}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 25.010000228881836}}"
20260409-200414,2018-02-19,9832.742548118274,^BVSP,84793.0,,,0.006636130377617625,0.0031706595681750827,0.0,4006.1985024312257,1786.9591789424912,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.625599980354309}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.5}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 21.299999237060547}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 20.049999237060547}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 46.45000076293945}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 14.0}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 19.677900314331055}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 25.010000228881836}}"
20260409-200414,2018-02-20,9970.077251084658,^BVSP,85804.0,,,0.013967080119744105,0.011923154033941508,0.0,4062.153397890281,1808.2653684853883,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.639799952507019}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.494999885559082}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 21.68000030517578}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 20.440000534057617}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 45.5099983215332}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 14.0}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 21.380416870117188}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 26.0}}"
20260409-200414,2018-02-21,9862.655455288943,^BVSP,86052.0,,,-0.010774419604825856,0.002890308144142484,0.0,4018.3860526822423,1813.4918126066923,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.5532000064849854}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4749999046325684}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 21.440000534057617}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 20.25}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 44.79999923706055}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 14.0}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 21.657569885253903}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 27.0}}"
20260409-200414,2018-02-22,9905.707604892268,^BVSP,86686.0,,,0.004365168163736096,0.007367638172267821,0.0,4035.926983549011,1826.8529641103487,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.5498000383377075}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4625000953674316}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 22.079999923706055}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 20.739999771118164}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 45.66999816894531}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.533665657043455}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 22.1326904296875}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 27.0}}"
20260409-200414,2018-02-23,10039.923824851243,^BVSP,87293.0,,,0.01354938236746328,0.00700228410585324,0.0,4090.6113014562793,1839.6451075846694,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.5895999670028689}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4649999141693115}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 22.649999618530273}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.1200008392334}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 46.08000183105469}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.500332832336426}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 23.14628028869629}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 27.0}}"
20260409-200414,2018-02-26,10142.702526567966,^BVSP,87653.0,,,0.010237000151567033,0.004124042019405971,0.0,4132.486889969289,1847.231881309143,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.6025999784469604}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4375}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.18000030517578}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.520000457763672}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 47.400001525878906}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 14.324333190917969}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 22.560298919677734}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 27.0}}"
20260409-200414,2018-02-27,10046.510718108368,^BVSP,86935.0,,,-0.009483843995979532,-0.008191391053358088,0.0,4093.2950289893897,1832.1004826031096,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.5}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.434999942779541}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.1200008392334}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.5}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 47.33000183105469}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 14.324333190917969}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 22.829532623291016}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 27.899999618530273}}"
20260409-200414,2018-02-28,9921.080850941466,^BVSP,85481.0,,,-0.01248491846436004,-0.016725139472019368,0.0,4042.1905743018865,1801.4583465048186,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.4500000476837158}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.380000114440918}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.149999618530273}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.459999084472656}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 45.04999923706055}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 14.629666328430176}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 22.093097686767575}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 28.0}}"
20260409-200414,2018-03-01,9871.409024764513,^BVSP,85378.0,,,-0.005006695028822274,-0.0012049461283794027,0.0,4021.9525588479773,1799.2876862447608,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.4315999746322632}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4024999141693115}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 22.770000457763672}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.030000686645508}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 44.45000076293945}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 14.833333015441896}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 22.093097686767575}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 28.0}}"
20260409-200414,2018-03-02,9755.71762366215,^BVSP,85761.0,,,-0.011719846762719133,0.004485933144369847,0.0,3974.815891171353,1807.3591705127428,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.3478000164031982}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4000000953674316}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.18000030517578}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.510000228881836}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 43.75}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.633333206176758}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 22.599891662597656}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 29.0}}"
20260409-200414,2018-03-05,9877.249982590105,^BVSP,86023.0,,,0.012457551931718736,0.0030550016907451294,0.0,4024.332366554641,1812.880655834443,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.4040000438690186}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.387500047683716}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.84000015258789}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 22.1200008392334}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 43.70000076293945}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.633666038513184}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 22.789939880371097}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 27.5}}"
20260409-200414,2018-03-06,9766.043540107687,^BVSP,85653.0,,,-0.011258846609980888,-0.004301175267079738,0.0,3979.0230257320213,1805.0831383954005,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.350000023841858}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.365000009536743}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.68000030517578}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.899999618530273}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 43.4900016784668}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.666999816894531}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 22.465274810791016}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 27.5}}"
20260409-200414,2018-03-07,9532.852900864253,^BVSP,85484.0,,,-0.023877698096035876,-0.0019730774170197973,0.0,3884.013115206417,1801.5215696191892,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.2073999643325806}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.387500047683716}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.36000061035156}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.670000076293945}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 42.849998474121094}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.833333015441896}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 21.451684951782227}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 27.5}}"
20260409-200414,2018-03-08,9524.56454636289,^BVSP,84985.0,,,-0.000869451630855631,-0.005837349679472137,0.0,3880.636153669136,1791.0054582622106,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.2380000352859497}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.375}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.38999938964844}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.700000762939453}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 41.459999084472656}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.833333015441896}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 20.834028244018555}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 27.5}}"
20260409-200414,2018-03-09,9783.295385248071,^BVSP,86371.0,,,0.027164584546175662,0.016308760369476927,0.0,3986.052022558427,1820.2145371014342,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.3559999465942385}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.3924999237060547}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 24.0}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 22.38999938964844}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 42.099998474121094}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.833000183105469}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 21.332904815673828}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 27.0}}"
20260409-200414,2018-03-12,9770.030218845899,^BVSP,86900.0,,,-0.0013558996104904432,0.0061247409431406385,0.0,3980.6473361736457,1831.3628796021192,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.3200000524520874}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.382499933242798}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.899999618530273}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 22.329999923706055}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 42.459999084472656}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.833000183105469}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 22.29106330871582}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 26.0}}"
20260409-200414,2018-03-13,9659.240957747226,^BVSP,86384.0,,,-0.011339705058943102,-0.00593785960874571,0.0,3935.507969437769,1820.4885039303733,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.2699999809265137}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.390000104904175}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.670000076293945}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 22.11000061035156}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 42.130001068115234}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.832666397094728}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 21.85553550720215}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 25.5}}"
20260409-200414,2018-03-14,9577.400781919687,^BVSP,86051.0,,,-0.008472733642895568,-0.0038548805334320813,0.0,3902.16345866323,1813.4707382352353,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.246000051498413}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.377500057220459}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.61000061035156}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 22.3799991607666}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 42.599998474121094}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.699999809265137}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 20.248046875}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 26.0}}"
20260409-200414,2018-03-15,9466.912094889585,^BVSP,84928.0,,,-0.011536395891323927,-0.013050400343982083,0.0,3857.146556171433,1789.8042190891688,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.2300000190734863}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.375}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.1200008392334}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.309999465942383}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 42.400001525878906}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.833333015441896}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 20.15302276611328}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 27.0}}"
20260409-200414,2018-03-16,9358.01133304367,^BVSP,84886.0,,,-0.011503303374360212,-0.0004945365486058728,0.0,3812.776629176424,1788.91909548798,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.2000000476837158}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4124999046325684}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.3700008392334}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.43000030517578}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 42.29999923706055}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 12.566665649414062}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 20.113428115844727}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 27.0}}"
20260409-200414,2018-03-19,9356.969891278106,^BVSP,83913.0,,,-0.00011128879080191567,-0.011462431967580011,0.0,3812.352309875765,1768.4137320604443,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.2599999904632568}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4124999046325684}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 22.59000015258789}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 20.93000030517578}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 41.099998474121094}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 12.33366584777832}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 19.891706466674805}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 28.5}}"
20260409-200414,2018-03-20,9453.20704591044,^BVSP,84164.0,,,0.010285076873234395,0.002991193259685554,0.0,3851.56264645069,1773.703399296119,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.3004000186920166}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4124999046325684}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 22.88999938964844}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.15999984741211}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 41.599998474121094}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 12.33366584777832}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 20.192615509033203}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 28.5}}"
20260409-200414,2018-03-21,9448.108431163895,^BVSP,84977.0,,,-0.0005393529118513012,0.009659711990875008,0.0,3849.485294922149,1790.8368632905554,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.2319999933242798}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4124999046325684}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.760000228881836}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 22.049999237060547}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 42.5}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 12.33366584777832}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 19.78876304626465}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 28.5}}"
20260409-200414,2018-03-22,9452.495390790493,^BVSP,84768.0,,,0.00046432147329380174,-0.0024594890382103607,0.0,3851.27269360571,1786.4323196560692,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.2325999736785889}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4625000953674316}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.6299991607666}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.719999313354492}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 41.93000030517578}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 12.666666030883787}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 19.78084373474121}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 28.0}}"
20260409-200414,2018-03-23,9499.703181192046,^BVSP,84377.0,,,0.0049942145909479,-0.004612589656474153,0.0,3870.5067758858345,1778.1922404164325,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.2400000095367432}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.484999895095825}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.709999084472656}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.75}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 41.599998474121094}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.033332824707031}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 19.62247085571289}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 29.149999618530273}}"
20260409-200414,2018-03-26,9557.685571870747,^BVSP,85088.0,,,0.006103600246531477,0.008426466928191267,0.0,3894.1308019973335,1793.1761185222679,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.2095999717712402}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4749999046325684}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.90999984741211}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 22.030000686645508}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 42.0}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.066665649414062}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 20.98448181152344}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 29.149999618530273}}"
20260409-200414,2018-03-27,9448.466721625675,^BVSP,83808.0,,,-0.01142733242517554,-0.015043249341857856,0.0,3849.6312748157948,1766.2009230574724,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.25}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4175000190734863}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.31999969482422}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.440000534057617}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 40.86000061035156}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 12.666666030883787}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 20.16094017028809}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 29.149999618530273}}"
20260409-200414,2018-03-28,9328.986175436714,^BVSP,83874.0,,,-0.012645495794094762,0.0007875143184421507,0.0,3800.9507787212956,1767.5918315736258,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.1812000274658203}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4124999046325684}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.030000686645508}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.200000762939453}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 41.540000915527344}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.033332824707031}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 19.242374420166016}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 29.149999618530273}}"
20260409-200414,2018-03-29,9328.98391459102,^BVSP,85366.0,,,-2.423463441375215e-07,0.01778858764336988,0.0,3800.9498575747702,1799.034793787278,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.1799999475479126}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.299999952316284}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.36000061035156}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 21.40999984741211}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 42.209999084472656}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.333333015441896}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 19.084001541137695}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 29.149999618530273}}"
20260409-200414,2018-04-02,9172.902397394893,^BVSP,84666.0,,,-0.01673081641313649,-0.008199985942881294,0.0,3737.35686331215,1784.2827337674678,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.0922000408172607}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.382499933242798}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 22.739999771118164}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 20.899999618530273}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 43.0}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.166666030883787}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 18.695985794067383}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 29.149999618530273}}"
20260409-200414,2018-04-03,9183.777307330107,^BVSP,84623.0,,,0.001185547328869616,-0.0005078780147874662,0.0,3741.787676758482,1783.3765357948223,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.0936000347137451}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4075000286102295}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 22.799999237060547}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 20.709999084472656}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 42.869998931884766}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.166666030883787}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 19.076082229614254}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 29.149999618530273}}"
20260409-200414,2018-04-04,9147.373442905793,^BVSP,84360.0,,,-0.003963931529051448,-0.0031079021069921886,0.0,3726.9554866115627,1777.8339761016653,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 1.0717999935150146}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 3.4075000286102295}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 22.719999313354492}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 20.3799991607666}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 42.54999923706055}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 13.166666030883787}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 19.71749496459961}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 29.149999618530273}}"
