run_id,Date,value
20250809-090643,2021-05-07,1102.5510076241378
20250809-090643,2021-05-10,1115.2256782357458
20250809-090643,2021-05-11,1122.524326508643
20250809-090643,2021-05-12,1093.512090972097
20250809-090643,2021-05-13,1096.6080688756451
20250809-090643,2021-05-14,1108.6994299319488
20250809-090643,2021-05-17,1122.5172860605007
20250809-090643,2021-05-18,1126.0693942423363
20250809-090643,2021-05-19,1119.753031781825
20250809-090643,2021-05-20,1113.9379416760914
20250809-090643,2021-05-21,1112.647775728712
20250809-090643,2021-05-24,1111.4409845382809
20250809-090643,2021-05-25,1103.6295652196195
20250809-090643,2021-05-26,1103.6086355012571
20250809-090643,2021-05-27,1110.9708018440415
20250809-090643,2021-05-28,1114.1288765296404
20250809-090643,2021-05-31,1116.2607906846383
20250809-090643,2021-06-01,1122.904826114245
20250809-090643,2021-06-02,1118.037678089894
20250809-090643,2021-06-04,1120.1045975447682
20250809-090643,2021-06-07,1120.1253495895014
20250809-090643,2021-06-08,1118.693796483927
20250809-090643,2021-06-09,1116.9091686873053
20250809-090643,2021-06-10,1110.6244735090927
20250809-090643,2021-06-11,1106.9815016015723
20250809-090643,2021-06-14,1143.8372030309326
20250809-090643,2021-06-15,1154.5691615085184
20250809-090643,2021-06-16,1150.4857394342698
20250809-090643,2021-06-17,1128.8741486253716
20250809-090643,2021-06-18,1148.3958063433
20250809-090643,2021-06-21,1154.8874424901394
20250809-090643,2021-06-22,1150.8741122389424
20250809-090643,2021-06-23,1160.1250700494772
20250809-090643,2021-06-24,1155.1533204191046
20250809-090643,2021-06-25,1150.985576503773
20250809-090643,2021-06-28,1145.2935607859763
20250809-090643,2021-06-29,1138.4126095036697
20250809-090643,2021-06-30,1154.8666937523728
20250809-090643,2021-07-01,1153.2162572695797
20250809-090643,2021-07-02,1161.2377344594934
20250809-090643,2021-07-05,1157.0526687948247
20250809-090643,2021-07-06,1143.3654757738382
20250809-090643,2021-07-07,1160.4399794760814
20250809-090643,2021-07-08,1148.8573549103037
20250809-090643,2021-07-12,1154.756807278778
20250809-090643,2021-07-13,1150.0882488558343
20250809-090643,2021-07-14,1149.5330088619044
20250809-090643,2021-07-15,1132.5797274508277
20250809-090643,2021-07-16,1118.7618281495268
20250809-090643,2021-07-19,1105.3516770697902
20250809-090643,2021-07-20,1120.5554196134176
20250809-090643,2021-07-21,1124.0183072946502
20250809-090643,2021-07-22,1132.5158433571053
20250809-090643,2021-07-23,1120.358695605757
20250809-090643,2021-07-26,1119.1478784009005
20250809-090643,2021-07-27,1116.9330561411616
20250809-090643,2021-07-28,1121.1445017226142
20250809-090643,2021-07-29,1128.7267561020117
20250809-090643,2021-07-30,1112.7470398738574
20250809-090643,2021-08-02,1126.4959924686002
20250809-090643,2021-08-03,1124.217681204299
20250809-090643,2021-08-04,1111.7063979396075
20250809-090643,2021-08-05,1100.1300102442474
20250809-090643,2021-08-06,1101.8865623328766
20250809-090643,2021-08-09,1089.046127817142
20250809-090643,2021-08-10,1079.7362923502185
20250809-090643,2021-08-11,1093.3986701557742
20250809-090643,2021-08-12,1054.2150099035612
20250809-090643,2021-08-13,1041.5977968881957
20250809-090643,2021-08-16,1012.3900390423465
20250809-090643,2021-08-17,1005.4981344976457
20250809-090643,2021-08-18,1007.4624340715136
20250809-090643,2021-08-19,1018.2788734323776
20250809-090643,2021-08-20,1023.390475093229
20250809-090643,2021-08-23,1035.5827845687274
20250809-090643,2021-08-24,1047.0071718994118
20250809-090643,2021-08-25,1046.1512064744088
20250809-090643,2021-08-26,1023.0012446518735
20250809-090643,2021-08-27,1048.163028069187
20250809-090643,2021-08-30,1044.4059419314076
20250809-090643,2021-08-31,1040.3732971992583
20250809-090643,2021-09-01,1034.2049944654966
20250809-090643,2021-09-02,1012.8373970426208
20250809-090643,2021-09-03,1022.9716249724166
20250809-090643,2021-09-06,1035.5657396543666
20250809-090643,2021-09-08,993.2128908883608
20250809-090643,2021-09-09,1009.9691407783832
20250809-090643,2021-09-10,1004.5913341882638
20250809-090643,2021-09-13,1048.9918160022294
20250809-090643,2021-09-14,1058.7574319137195
20250809-090643,2021-09-15,1052.280680902301
20250809-090643,2021-09-16,1047.6997057076615
20250809-090643,2021-09-17,1025.3071985942522
20250809-090643,2021-09-20,1011.1655599878907
20250809-090643,2021-09-21,1037.468484822724
20250809-090643,2021-09-22,1050.1342819643426
20250809-090643,2021-09-23,1053.0243561431462
20250809-090643,2021-09-24,1069.5819533420154
20250809-090643,2021-09-27,1066.1254243519033
20250809-090643,2021-09-28,1039.0041218085635
20250809-090643,2021-09-29,1054.2579709772021
20250809-090643,2021-09-30,1065.5063969349849
20250809-090643,2021-10-01,1070.044587122083
20250809-090643,2021-10-04,1053.5394815241518
20250809-090643,2021-10-05,1056.0145822556253
20250809-090643,2021-10-06,1046.824041061795
20250809-090643,2021-10-07,1039.4938052983339
20250809-090643,2021-10-08,1051.4699006748522
20250809-090643,2021-10-11,1040.0159242354503
20250809-090643,2021-10-13,1063.2671412331124
20250809-090643,2021-10-14,1064.4603757390432
20250809-090643,2021-10-15,1064.5921697510612
20250809-090643,2021-10-18,1073.5288014623773
20250809-090643,2021-10-19,1044.140054549948
20250809-090643,2021-10-20,1043.2801008847634
20250809-090643,2021-10-21,1022.8290354384683
20250809-090643,2021-10-22,1014.436023747356
20250809-090643,2021-10-25,1040.2866023036095
20250809-090643,2021-10-26,1018.8055087887425
20250809-090643,2021-10-27,1016.7989642230212
20250809-090643,2021-10-28,998.0555160262136
20250809-090643,2021-10-29,995.8793959453355
20250809-090643,2021-11-01,996.5432636056327
20250809-090643,2021-11-03,1000.3878362024218
20250809-090643,2021-11-04,969.8153673652698
20250809-090643,2021-11-05,994.4571456266733
20250809-090643,2021-11-08,981.2451649058899
20250809-090643,2021-11-09,991.6546729481332
20250809-090643,2021-11-10,1020.5275467313842
20250809-090643,2021-11-11,1044.3586329804361
20250809-090643,2021-11-12,1034.0679374031702
20250809-090643,2021-11-16,1007.9532151428673
20250809-090643,2021-11-17,995.3295272703112
20250809-090643,2021-11-18,1008.5203646196802
20250809-090643,2021-11-19,1009.9372649381678
20250809-090643,2021-11-22,995.7221295799674
20250809-090643,2021-11-23,986.111912547206
20250809-090643,2021-11-24,968.4150302360798
20250809-090643,2021-11-25,978.8025729172243
20250809-090643,2021-11-26,950.0132499887242
20250809-090643,2021-11-29,955.5012811780396
20250809-090643,2021-11-30,945.6134697902384
20250809-090643,2021-12-01,918.1233848545924
20250809-090643,2021-12-02,957.3029694277457
20250809-090643,2021-12-03,946.0090908039584
20250809-090643,2021-12-06,962.9165814333896
20250809-090643,2021-12-07,965.2883090889984
20250809-090643,2021-12-08,998.0348450065254
20250809-090643,2021-12-09,977.9146471927427
20250809-090643,2021-12-10,992.2475227439511
20250809-090643,2021-12-13,983.3636585286613
20250809-090643,2021-12-14,986.352271815787
20250809-090643,2021-12-15,992.9000668562808
20250809-090643,2021-12-16,999.1572661736085
20250809-090643,2021-12-17,1003.6226560704807
20250809-090643,2021-12-20,980.6394927431807
20250809-090643,2021-12-21,986.0017557003532
20250809-090643,2021-12-22,980.2326884199666
20250809-090643,2021-12-23,974.6415141710481
20250809-090643,2021-12-27,985.7662151745782
20250809-090643,2021-12-28,995.9611174198735
20250809-090643,2021-12-29,988.575895100493
20250809-090643,2021-12-30,990.5371230264825
20250809-090643,2022-01-03,957.939588660218
20250809-090643,2022-01-04,943.3371810655134
20250809-090643,2022-01-05,902.6154847310327
20250809-090643,2022-01-06,901.1083134574113
20250809-090643,2022-01-07,900.6962753194864
20250809-090643,2022-01-10,888.4637256003978
20250809-090643,2022-01-11,918.5559915335621
20250809-090643,2022-01-12,953.9259023510332
20250809-090643,2022-01-13,964.3590219960192
20250809-090643,2022-01-14,969.1958442520603
20250809-090643,2022-01-17,960.4303611876663
20250809-090643,2022-01-18,947.940999669483
20250809-090643,2022-01-19,978.5643163970029
20250809-090643,2022-01-20,999.1242713054953
20250809-090643,2022-01-21,1017.6947488745786
20250809-090643,2022-01-24,1013.7673626630083
20250809-090643,2022-01-25,1046.9881189707446
20250809-090643,2022-01-26,1025.797680974562
20250809-090643,2022-01-27,1019.6491502749134
20250809-090643,2022-01-28,1025.8816182010419
20250809-090643,2022-01-31,1033.5464647346948
20250809-090643,2022-02-01,1055.0756587364694
20250809-090643,2022-02-02,1059.8330402040283
20250809-090643,2022-02-03,1046.3005429238262
20250809-090643,2022-02-04,1028.718460210292
20250809-090643,2022-02-07,1033.3275480699567
20250809-090643,2022-02-08,1040.3982703604734
20250809-090643,2022-02-09,1042.4824723164659
20250809-090643,2022-02-10,1049.1149748148634
20250809-090643,2022-02-11,1052.3726236274617
20250809-090643,2022-02-14,1052.9504009383554
20250809-090643,2022-02-15,1053.2189310101762
20250809-090643,2022-02-16,1045.861274317044
20250809-090643,2022-02-17,1054.472382667274
20250809-090643,2022-02-18,1050.4540705418815
20250809-090643,2022-02-21,1031.8924907658925
20250809-090643,2022-02-22,1042.6853649249913
20250809-090643,2022-02-23,1036.1334771054428
20250809-090643,2022-02-24,1036.3767948241448
20250809-090643,2022-02-25,1026.2624408435554
20250809-090643,2022-03-02,996.6688607206879
20250809-090643,2022-03-03,990.3164027841922
20250809-090643,2022-03-04,978.4751728799681
20250809-090643,2022-03-07,973.2157887244468
20250809-090643,2022-03-08,980.0711884784407
20250809-090643,2022-03-09,1016.9841942516632
20250809-090643,2022-03-10,1013.2168897643288
20250809-090643,2022-03-11,1003.788370441663
20250809-090643,2022-03-14,978.6875390081807
20250809-090643,2022-03-15,998.5107230776362
20250809-090643,2022-03-16,1009.9205737449146
20250809-090643,2022-03-17,1026.0230956541043
20250809-090643,2022-03-18,1041.0955906063805
20250809-090643,2022-03-21,1041.5443465448157
20250809-090643,2022-03-22,1045.7636174901886
20250809-090643,2022-03-23,1046.060719064857
20250809-090643,2022-03-24,1049.9055507271198
20250809-090643,2022-03-25,1038.2884368523266
20250809-090643,2022-03-28,1024.5452362473263
20250809-090643,2022-03-29,1035.7101733194781
20250809-090643,2022-03-30,1038.847658355867
20250809-090643,2022-03-31,1026.8458898455021
20250809-090643,2022-04-01,1037.1788696740255
20250809-090643,2022-04-04,1059.355614730922
20250809-090643,2022-04-05,1046.7868841434502
20250809-090643,2022-04-06,1043.441193891509
20250809-090643,2022-04-07,1035.441141654842
20250809-090643,2022-04-08,1039.651363000692
20250809-090643,2022-04-11,1025.704770458916
20250809-090643,2022-04-12,1010.7655839129956
20250809-090643,2022-04-13,1020.4580652908977
20250809-090643,2022-04-14,1019.5795849038943
20250809-090643,2022-04-18,1019.5969103843994
20250809-090643,2022-04-19,1021.089122119173
20250809-090643,2022-04-20,1015.3126009594395
20250809-090643,2022-04-22,1004.0242096455924
20250809-090643,2022-04-25,1005.3761102682438
20250809-090643,2022-04-26,983.220341388804
20250809-090643,2022-04-27,994.7157296560886
20250809-090643,2022-04-28,996.590206387481
20250809-090643,2022-04-29,978.9641937798403
20250809-090643,2022-05-02,958.5815000078147
20250809-090643,2022-05-03,962.3762352344245
20250809-090643,2022-05-04,971.6185184186102
20250809-090643,2022-05-05,936.2610609658617
20250809-090643,2022-05-06,940.5595258976718
20250809-090643,2022-05-09,916.3295386836371
20250809-090643,2022-05-10,936.1993000043734
20250809-090643,2022-05-11,928.722363797951
20250809-090643,2022-05-12,957.0263795580406
20250809-090643,2022-05-13,958.478368408981
20250809-090643,2022-05-16,953.6573124535605
20250809-090643,2022-05-17,956.6058327862527
20250809-090643,2022-05-18,940.2391780774071
20250809-090643,2022-05-19,951.4270214203535
20250809-090643,2022-05-20,954.0098298277926
20250809-090643,2022-05-23,957.1705099269481
20250809-090643,2022-05-24,970.8788662482064
20250809-090643,2022-05-25,971.8066763126153
20250809-090643,2022-05-26,975.8928924442616
20250809-090643,2022-05-27,995.7953871256557
20250809-090643,2022-05-30,996.714366460728
20250809-090643,2022-05-31,993.3311786089392
20250809-090643,2022-06-01,1002.126749660805
20250809-090643,2022-06-02,1009.6926513650018
20250809-090643,2022-06-03,1005.7068674542656
20250809-090643,2022-06-06,984.9983355895971
20250809-090643,2022-06-07,990.0128614946124
20250809-090643,2022-06-08,971.7260230004943
20250809-090643,2022-06-09,973.7634611065805
20250809-090643,2022-06-10,963.6716558545781
20250809-090643,2022-06-13,927.843829768788
20250809-090643,2022-06-14,927.2943095748533
20250809-090643,2022-06-15,940.614619093724
20250809-090643,2022-06-17,920.8980499497934
20250809-090643,2022-06-20,910.7827963130516
20250809-090643,2022-06-21,917.1717982995017
20250809-090643,2022-06-22,906.9029050797701
20250809-090643,2022-06-23,914.551011827575
20250809-090643,2022-06-24,912.4451302393184
20250809-090643,2022-06-27,913.7701560610421
20250809-090643,2022-06-28,899.1747322316306
20250809-090643,2022-06-29,886.4498770530658
20250809-090643,2022-06-30,889.1527570079611
20250809-090643,2022-07-01,892.2065734433812
20250809-090643,2022-07-04,885.6827408604057
20250809-090643,2022-07-05,873.0378964646377
20250809-090643,2022-07-06,875.5673531007249
20250809-090643,2022-07-07,890.9189917347851
20250809-090643,2022-07-08,899.4076316972271
20250809-090643,2022-07-11,887.6320366720579
20250809-090643,2022-07-12,897.9104495501529
20250809-090643,2022-07-13,884.0761993422583
20250809-090643,2022-07-14,879.5675205385614
20250809-090643,2022-07-15,894.5711571316106
20250809-090643,2022-07-18,878.9660617412411
20250809-090643,2022-07-19,875.3099824646835
20250809-090643,2022-07-20,887.6594642574452
20250809-090643,2022-07-21,904.0864337509225
20250809-090643,2022-07-22,890.450971132104
20250809-090643,2022-07-25,886.0934843237673
20250809-090643,2022-07-26,881.1949082098788
20250809-090643,2022-07-27,903.1557944823401
20250809-090643,2022-07-28,925.8691765991698
20250809-090643,2022-07-29,939.0834672044283
20250809-090643,2022-08-01,922.7793975287445
20250809-090643,2022-08-02,946.6891425161024
20250809-090643,2022-08-03,954.1588602925631
20250809-090643,2022-08-04,966.7764563573662
20250809-090643,2022-08-05,976.7817244995922
20250809-090643,2022-08-08,985.5240615785426
20250809-090643,2022-08-09,972.2852289947733
20250809-090643,2022-08-10,1006.4017322916457
20250809-090643,2022-08-11,1000.853518550274
20250809-090643,2022-08-12,1011.6417296524999
20250809-090643,2022-08-15,1026.420538588132
20250809-090643,2022-08-16,1025.9248459194373
20250809-090643,2022-08-17,1038.9976674852755
20250809-090643,2022-08-18,1022.5263520717701
20250809-090643,2022-08-19,1013.8677911198055
20250809-090643,2022-08-22,996.2802438795277
20250809-090643,2022-08-23,1010.4610174325745
20250809-090643,2022-08-24,1035.1629410569487
20250809-090643,2022-08-25,1038.3575602959777
20250809-090643,2022-08-26,1020.5572963506866
20250809-090643,2022-08-29,1023.4171555731381
20250809-090643,2022-08-30,1015.2467336131919
20250809-090643,2022-08-31,1021.3945617952083
20250809-090643,2022-09-01,1028.9249948289178
20250809-090643,2022-09-02,1047.060822978171
20250809-090643,2022-09-05,1065.2090569390307
20250809-090643,2022-09-06,1055.6426570478632
20250809-090643,2022-09-08,1053.8194339200127
20250809-090643,2022-09-09,1067.8247658640903
20250809-090643,2022-09-12,1072.8399947645723
20250809-090643,2022-09-13,1053.2072591697583
20250809-090643,2022-09-14,1069.6254144156508
20250809-090643,2022-09-15,1069.6442843495847
20250809-090643,2022-09-16,1083.2017916568125
20250809-090643,2022-09-19,1079.510291108254
20250809-090643,2022-09-20,1075.2268313212846
20250809-090643,2022-09-21,1085.1332163324591
20250809-090643,2022-09-22,1113.4485274356998
20250809-090643,2022-09-23,1102.332078921592
20250809-090643,2022-09-26,1068.6777367654106
20250809-090643,2022-09-27,1069.4323049143677
20250809-090643,2022-09-28,1079.496529521079
20250809-090643,2022-09-29,1079.3769971613092
20250809-090643,2022-09-30,1113.0295105514904
20250809-090643,2022-10-03,1165.0804314848688
20250809-090643,2022-10-04,1139.7894906097342
20250809-090643,2022-10-05,1118.0083308022554
20250809-090643,2022-10-06,1133.0611646565353
20250809-090643,2022-10-07,1125.3354605189581
20250809-090643,2022-10-10,1134.7618446052677
20250809-090643,2022-10-11,1118.8695499515989
20250809-090643,2022-10-13,1123.6037598459284
20250809-090643,2022-10-14,1108.1394663713656
20250809-090643,2022-10-17,1122.3267544485268
20250809-090643,2022-10-18,1129.4610402946807
20250809-090643,2022-10-19,1127.6089707606216
20250809-090643,2022-10-20,1125.5571992561322
20250809-090643,2022-10-21,1150.7281137677783
20250809-090643,2022-10-24,1141.5864937838792
20250809-090643,2022-10-25,1138.5872118410234
20250809-090643,2022-10-26,1103.6531771929724
20250809-090643,2022-10-27,1126.9571858253844
20250809-090643,2022-10-28,1132.9899709966357
20250809-090643,2022-10-31,1158.1162636378815
20250809-090643,2022-11-01,1174.9494588983341
20250809-090643,2022-11-03,1182.3762346457593
20250809-090643,2022-11-04,1206.5963642791191
20250809-090643,2022-11-07,1164.2220457303317
20250809-090643,2022-11-08,1173.8806763858827
20250809-090643,2022-11-09,1164.5764289266967
20250809-090643,2022-11-10,1115.0386341727074
20250809-090643,2022-11-11,1125.3522645464082
20250809-090643,2022-11-14,1128.126044149663
20250809-090643,2022-11-16,1072.1099967329533
20250809-090643,2022-11-17,1050.7450766493141
20250809-090643,2022-11-18,1042.8546857541871
20250809-090643,2022-11-21,1054.6610695819438
20250809-090643,2022-11-22,1034.9940906914874
20250809-090643,2022-11-23,1018.9586124551656
20250809-090643,2022-11-24,1060.4616281683043
20250809-090643,2022-11-25,1028.0366954922997
20250809-090643,2022-11-28,1016.3372694048135
20250809-090643,2022-11-29,1036.0096387615067
20250809-090643,2022-11-30,1029.9405818015198
20250809-090643,2022-12-01,1025.8337588158995
20250809-090643,2022-12-02,1058.6890039673915
20250809-090643,2022-12-05,1004.2993417183876
20250809-090643,2022-12-06,997.1922224360343
20250809-090643,2022-12-07,1012.08203102722
20250809-090643,2022-12-08,994.9416089497474
20250809-090643,2022-12-09,992.0068116416446
20250809-090643,2022-12-12,974.7811535256642
20250809-090643,2022-12-13,970.1837628517848
20250809-090643,2022-12-14,986.155104035335
20250809-090643,2022-12-15,1006.5744235172291
20250809-090643,2022-12-16,982.1249181982478
20250809-090643,2022-12-19,1023.8683195315291
20250809-090643,2022-12-20,1047.8817500238538
20250809-090643,2022-12-21,1055.3515020785944
20250809-090643,2022-12-22,1067.3724426884364
20250809-090643,2022-12-23,1073.6691767503748
20250809-090643,2022-12-26,1067.7776236871296
20250809-090643,2022-12-27,1057.377176468863
20250809-090643,2022-12-28,1077.0343722958623
20250809-090643,2022-12-29,1091.7228608932946
20250809-090643,2023-01-02,1045.5942703068258
20250809-090643,2023-01-03,1043.3462527900863
20250809-090643,2023-01-04,1054.9803891171475
20250809-090643,2023-01-05,1076.1442506469666
20250809-090643,2023-01-06,1087.5793038686195
20250809-090643,2023-01-09,1092.3762752240686
20250809-090643,2023-01-10,1118.415963132543
20250809-090643,2023-01-11,1127.6326299104976
20250809-090643,2023-01-12,1136.5673601779326
20250809-090643,2023-01-13,1137.7519295882253
20250809-090643,2023-01-16,1135.8872376837612
20250809-090643,2023-01-17,1135.9468349133435
20250809-090643,2023-01-18,1145.3334118330656
20250809-090643,2023-01-19,1145.871967929143
20250809-090643,2023-01-20,1149.9834380848777
20250809-090643,2023-01-23,1163.7606471564359
20250809-090643,2023-01-24,1186.3583992643153
20250809-090643,2023-01-25,1202.0797209498905
20250809-090643,2023-01-26,1201.0459538272569
20250809-090643,2023-01-27,1181.8915140352547
20250809-090643,2023-01-30,1182.8358966842206
20250809-090643,2023-01-31,1193.619145207002
20250809-090643,2023-02-01,1185.8737329129344
20250809-090643,2023-02-02,1171.4972502949809
20250809-090643,2023-02-03,1146.2139207105347
20250809-090643,2023-02-06,1138.2157408281805
20250809-090643,2023-02-07,1131.237301324646
20250809-090643,2023-02-08,1136.7978216877364
20250809-090643,2023-02-09,1111.9136379499441
20250809-090643,2023-02-10,1135.7645078973314
20250809-090643,2023-02-13,1127.5763943073487
20250809-090643,2023-02-14,1105.4230880453163
20250809-090643,2023-02-15,1126.8761720578727
20250809-090643,2023-02-16,1112.1834188789712
20250809-090643,2023-02-17,1113.133939582466
20250809-090643,2023-02-22,1086.3886865548682
20250809-090643,2023-02-23,1091.2991558468746
20250809-090643,2023-02-24,1081.8382012111751
20250809-090643,2023-02-27,1075.2516920210473
20250809-090643,2023-02-28,1111.294984079577
20250809-090643,2023-03-01,1086.1931663570672
20250809-090643,2023-03-02,1085.802993211223
20250809-090643,2023-03-03,1097.7482276664432
20250809-090643,2023-03-06,1099.3381504779877
20250809-090643,2023-03-07,1075.0110488449832
20250809-090643,2023-03-08,1092.94932142966
20250809-090643,2023-03-09,1094.0810227063387
20250809-090643,2023-03-10,1105.806782105688
20250809-090643,2023-03-13,1129.07662596964
20250809-090643,2023-03-14,1101.9860700599138
20250809-090643,2023-03-15,1118.1525170005075
20250809-090643,2023-03-16,1139.1649838005646
20250809-090643,2023-03-17,1139.8771405409962
20250809-090643,2023-03-20,1120.4566435910988
20250809-090643,2023-03-21,1108.8357358915946
20250809-090643,2023-03-22,1113.931996521586
20250809-090643,2023-03-23,1076.6900517709853
20250809-090643,2023-03-24,1096.0378840899716
20250809-090643,2023-03-27,1105.9431929023367
20250809-090643,2023-03-28,1119.6916164010797
20250809-090643,2023-03-29,1115.2726552989166
20250809-090643,2023-03-30,1136.6682647733112
20250809-090643,2023-03-31,1114.4016040566485
20250809-090643,2023-04-03,1118.5599408884332
20250809-090643,2023-04-04,1128.2965859502378
20250809-090643,2023-04-05,1121.838319372015
20250809-090643,2023-04-06,1107.8498383946521
20250809-090643,2023-04-10,1099.557366011101
20250809-090643,2023-04-11,1140.1115541482063
20250809-090643,2023-04-12,1153.6043597828902
20250809-090643,2023-04-13,1159.8279365401834
20250809-090643,2023-04-14,1148.581446759119
20250809-090643,2023-04-17,1144.5437311160401
20250809-090643,2023-04-18,1119.1750519747602
20250809-090643,2023-04-19,1083.7957749811214
20250809-090643,2023-04-20,1086.5704741850147
20250809-090643,2023-04-24,1077.0886681676172
20250809-090643,2023-04-25,1063.5187589739403
20250809-090643,2023-04-26,1069.4654972356607
20250809-090643,2023-04-27,1099.8464040881922
20250809-090643,2023-04-28,1128.7523856562384
20250809-090643,2023-05-02,1104.6559975486848
20250809-090643,2023-05-03,1109.2801961911273
20250809-090643,2023-05-04,1118.4337820817277
20250809-090643,2023-05-05,1136.805668368946
20250809-090643,2023-05-08,1116.1669558398887
20250809-090643,2023-05-09,1134.7344936966508
20250809-090643,2023-05-10,1128.7316767225398
20250809-090643,2023-05-11,1144.8408832488078
20250809-090643,2023-05-12,1138.9136913255584
20250809-090643,2023-05-15,1157.7712795806317
20250809-090643,2023-05-16,1152.1463896207706
20250809-090643,2023-05-17,1172.874921287163
20250809-090643,2023-05-18,1185.3059515729244
20250809-090643,2023-05-19,1209.34330817383
20250809-090643,2023-05-22,1200.8047068457572
20250809-090643,2023-05-23,1191.7293983121504
20250809-090643,2023-05-24,1161.4931824732316
20250809-090643,2023-05-25,1188.8957184409712
20250809-090643,2023-05-26,1203.7645768449372
20250809-090643,2023-05-29,1194.182518636614
20250809-090643,2023-05-30,1194.4899965191082
20250809-090643,2023-05-31,1206.2643279950746
20250809-090643,2023-06-01,1234.46323628472
20250809-090643,2023-06-02,1239.4869259804468
20250809-090643,2023-06-05,1246.902084270548
20250809-090643,2023-06-06,1273.3707202443093
20250809-090643,2023-06-07,1269.601998576302
20250809-090643,2023-06-09,1278.206458315034
20250809-090643,2023-06-12,1279.8959177439954
20250809-090643,2023-06-13,1232.6633700805144
20250809-090643,2023-06-14,1263.9913471527939
20250809-090643,2023-06-15,1274.4028358936594
20250809-090643,2023-06-16,1268.3211617375255
20250809-090643,2023-06-19,1286.2088962773887
20250809-090643,2023-06-20,1298.655070208924
20250809-090643,2023-06-21,1284.2134745236312
20250809-090643,2023-06-22,1269.353084287351
20250809-090643,2023-06-23,1292.7922470299818
20250809-090643,2023-06-26,1268.7628054366141
20250809-090643,2023-06-27,1262.0375703495883
20250809-090643,2023-06-28,1262.0733111450963
20250809-090643,2023-06-29,1298.1350583923434
20250809-090643,2023-06-30,1309.5590250325222
20250809-090643,2023-07-03,1312.1360898808248
20250809-090643,2023-07-04,1324.726422915196
20250809-090643,2023-07-05,1344.1164897077638
20250809-090643,2023-07-06,1315.6438023729793
20250809-090643,2023-07-07,1331.937255979402
20250809-090643,2023-07-10,1325.6190848057224
20250809-090643,2023-07-11,1307.3974321070004
20250809-090643,2023-07-12,1347.0429857466556
20250809-090643,2023-07-13,1363.146023459238
20250809-090643,2023-07-14,1341.4574950416572
20250809-090643,2023-07-17,1351.7163972232372
20250809-090643,2023-07-18,1364.132890452829
20250809-090643,2023-07-19,1357.7251785320123
20250809-090643,2023-07-20,1343.0327295359475
20250809-090643,2023-07-21,1365.0181323636953
20250809-090643,2023-07-24,1367.2836142338942
20250809-090643,2023-07-25,1396.1829941063825
20250809-090643,2023-07-26,1393.5478210220672
20250809-090643,2023-07-27,1379.7732014937992
20250809-090643,2023-07-28,1406.8089753114064
20250809-090643,2023-07-31,1452.649777133805
20250809-090643,2023-08-01,1449.143776866853
20250809-090643,2023-08-02,1465.7734447559478
20250809-090643,2023-08-03,1464.1287992715218
20250809-090643,2023-08-04,1470.6882313529723
20250809-090643,2023-08-07,1464.9655239484357
20250809-090643,2023-08-08,1455.6483218648095
20250809-090643,2023-08-09,1468.2158462491575
20250809-090643,2023-08-10,1461.0728719794256
20250809-090643,2023-08-11,1454.9411986622526
20250809-090643,2023-08-14,1437.4055692266816
20250809-090643,2023-08-15,1447.526251178414
20250809-090643,2023-08-16,1450.0101576587952
20250809-090643,2023-08-17,1395.6281724917114
20250809-090643,2023-08-18,1401.0693631301956
20250809-090643,2023-08-21,1388.437159242372
20250809-090643,2023-08-22,1418.098300306468
20250809-090643,2023-08-23,1463.133283241481
20250809-090643,2023-08-24,1447.881228859454
20250809-090643,2023-08-25,1394.605599474797
20250809-090643,2023-08-28,1394.3519926369836
20250809-090643,2023-08-29,1401.868073881003
20250809-090643,2023-08-30,1401.160608065239
20250809-090643,2023-08-31,1364.708323715749
20250809-090643,2023-09-01,1391.0024094609425
20250809-090643,2023-09-04,1369.494732062974
20250809-090643,2023-09-05,1359.0875260157004
20250809-090643,2023-09-06,1349.496317672868
20250809-090643,2023-09-08,1356.7126452336706
20250809-090643,2023-09-11,1389.1694665835369
20250809-090643,2023-09-12,1415.428263034774
20250809-090643,2023-09-13,1410.046815278734
20250809-090643,2023-09-14,1402.700873894304
20250809-090643,2023-09-15,1398.166384129453
20250809-090643,2023-09-18,1395.3902252821335
20250809-090643,2023-09-19,1387.7873709884257
20250809-090643,2023-09-20,1405.985671319966
20250809-090643,2023-09-21,1368.93636668015
20250809-090643,2023-09-22,1366.434663055573
20250809-090643,2023-09-25,1337.3420342142344
20250809-090643,2023-09-26,1317.0113946620131
20250809-090643,2023-09-27,1323.5494761574248
20250809-090643,2023-09-28,1361.7563340606764
20250809-090643,2023-09-29,1381.6763353948431
20250809-090643,2023-10-02,1367.1033703064377
20250809-090643,2023-10-03,1337.6035748873837
20250809-090643,2023-10-04,1336.2168046807733
20250809-090643,2023-10-05,1320.8781788488814
20250809-090643,2023-10-06,1310.943616635509
20250809-090643,2023-10-09,1321.9500402257045
20250809-090643,2023-10-10,1364.5693091046219
20250809-090643,2023-10-11,1355.3698968843091
20250809-090643,2023-10-13,1348.9066840734454
20250809-090643,2023-10-16,1352.97035868703
20250809-090643,2023-10-17,1327.9925155217816
20250809-090643,2023-10-18,1312.270986601361
20250809-090643,2023-10-19,1311.373087270746
20250809-090643,2023-10-20,1295.0684601000348
20250809-090643,2023-10-23,1317.367465391179
20250809-090643,2023-10-24,1322.0469562542412
20250809-090643,2023-10-25,1307.3882102828352
20250809-090643,2023-10-26,1349.4000611891602
